Date,Site,Tray,Pop,Tray2,Number,Area ,Length mm
10/24/2014,Manchester,,4N,5-8,7,55,22.69085003
10/24/2014,Manchester,,4N,5-8,8,51,21.04060639
10/24/2014,Manchester,,4N,5-8,9,64,26.40389822
10/24/2014,Manchester,,4N,5-8,10,57,23.51597185
10/24/2014,Manchester,,4N,5-8,11,64,26.40389822
10/24/2014,Manchester,,4N,5-8,12,51,21.04060639
10/24/2014,Manchester,,4N,5-8,13,56,23.10341094
10/24/2014,Manchester,,4N,5-8,14,61,25.16621549
10/24/2014,Manchester,,4N,5-8,15,50,20.62804548
10/24/2014,Manchester,,4N,5-8,16,58,23.92853276
10/24/2014,Manchester,,4N,5-8,17,60,24.75365458
10/24/2014,Manchester,,4N,5-8,18,64,26.40389822
10/24/2014,Manchester,,4N,5-8,19,63,25.99133731
10/24/2014,Manchester,,4N,5-8,20,60,24.75365458
10/24/2014,Manchester,,4N,5-8,21,45,18.56524093
10/24/2014,Manchester,,4N,5-8,22,63,25.99133731
10/24/2014,Manchester,,4N,5-8,23,72,29.7043855
10/24/2014,Manchester,,4N,5-8,24,42,17.32755821
10/24/2014,Manchester,,4N,5-8,25,67,27.64158095
10/24/2014,Manchester,,4N,5-8,26,55,22.69085003
10/24/2014,Manchester,,4N,5-8,27,79,32.59231186
10/24/2014,Manchester,,4N,5-8,28,74,30.52950731
10/24/2014,Manchester,,4N,5-8,29,53,21.86572821
10/24/2014,Manchester,,4N,5-8,30,51,21.04060639
10/24/2014,Manchester,,4N,5-8,31,43,17.74011912
10/24/2014,Manchester,,4N,5-8,32,94,38.78072551
10/24/2014,Manchester,,4N,5-8,33,68,28.05414186
10/24/2014,Manchester,,4N,5-8,34,51,21.04060639
10/24/2014,Manchester,,4N,5-8,35,50,20.62804548
10/24/2014,Manchester,,4N,5-8,36,54,22.27828912
10/24/2014,Manchester,,4N,5-8,37,46,18.97780184
10/24/2014,Manchester,,4N,5-8,38,41,16.9149973
10/24/2014,Manchester,,4N,5-8,39,46,18.97780184
10/24/2014,Manchester,,4N,5-8,40,68,28.05414186
10/24/2014,Manchester,,4N,5-8,41,54,22.27828912
10/24/2014,Manchester,,4N,5-8,42,49,20.21548457
10/24/2014,Manchester,,4N,5-8,43,71,29.29182459
10/24/2014,Manchester,,4N,5-8,44,47,19.39036275
10/24/2014,Manchester,,4N,5-8,45,62,25.5787764
10/24/2014,Manchester,,4N,5-8,46,71,29.29182459
10/24/2014,Manchester,,4N,5-8,47,51,21.04060639
10/24/2014,Manchester,,4N,5-8,48,70,28.87926368
10/24/2014,Manchester,,4N,5-8,49,61,25.16621549
10/24/2014,Manchester,,4N,5-8,50,56,23.10341094
10/24/2014,Manchester,,4N,5-8,51,65,26.81645913
10/24/2014,Manchester,,4N,5-8,52,67,27.64158095
10/24/2014,Manchester,,4N,5-8,53,74,30.52950731
10/24/2014,Manchester,,4N,5-8,54,68,28.05414186
10/24/2014,Manchester,,4N,5-8,55,80,33.00487277
10/24/2014,Manchester,,4N,5-8,56,60,24.75365458
10/24/2014,Manchester,,4N,5-8,57,44,18.15268002
10/24/2014,Manchester,,4N,5-8,58,51,21.04060639
10/24/2014,Manchester,,4N,9-12,1,44,19.07167236
10/24/2014,Manchester,,4N,9-12,2,57,24.70648464
10/24/2014,Manchester,,4N,9-12,3,46,19.93856655
10/24/2014,Manchester,,4N,9-12,4,58,25.13993174
10/24/2014,Manchester,,4N,9-12,5,46,19.93856655
10/24/2014,Manchester,,4N,9-12,6,43,18.63822526
10/24/2014,Manchester,,4N,9-12,7,53,22.97269625
10/24/2014,Manchester,,4N,9-12,8,26,11.26962457
10/24/2014,Manchester,,4N,9-12,9,58,25.13993174
10/24/2014,Manchester,,4N,9-12,10,39,16.90443686
10/24/2014,Manchester,,4N,9-12,11,59,25.57337884
10/24/2014,Manchester,,4N,9-12,12,45,19.50511946
10/24/2014,Manchester,,4N,9-12,13,49,21.23890785
10/24/2014,Manchester,,4N,9-12,14,53,22.97269625
10/24/2014,Manchester,,4N,9-12,15,69,29.90784983
10/24/2014,Manchester,,4N,9-12,16,77,33.37542662
10/24/2014,Manchester,,4N,9-12,17,58,25.13993174
10/24/2014,Manchester,,4N,9-12,18,52,22.53924915
10/24/2014,Manchester,,4N,9-12,19,88,38.14334471
10/24/2014,Manchester,,4N,9-12,20,47,20.37201365
10/24/2014,Manchester,,4N,9-12,21,59,25.57337884
10/24/2014,Manchester,,4N,9-12,22,62,26.87372014
10/24/2014,Manchester,,4N,9-12,23,86,37.27645051
10/24/2014,Manchester,,4N,9-12,24,65,28.17406144
10/24/2014,Manchester,,4N,9-12,25,63,27.30716724
10/24/2014,Manchester,,4N,9-12,26,60,26.00682594
10/24/2014,Manchester,,4N,9-12,27,30,13.00341297
10/24/2014,Manchester,,4N,9-12,28,74,32.07508533
10/24/2014,Manchester,,4N,9-12,29,38,16.47098976
10/24/2014,Manchester,,4N,9-12,30,58,25.13993174
10/24/2014,Manchester,,4N,9-12,31,50,21.67235495
10/24/2014,Manchester,,4N,9-12,32,57,24.70648464
10/24/2014,Manchester,,4N,9-12,33,56,24.27303754
10/24/2014,Manchester,,4N,9-12,34,47,20.37201365
10/24/2014,Manchester,,4N,9-12,35,58,25.13993174
10/24/2014,Manchester,,4N,9-12,36,66,28.60750853
10/24/2014,Manchester,,4N,9-12,37,24,10.40273038
10/24/2014,Manchester,,4N,9-12,38,63,27.30716724
10/24/2014,Manchester,,4N,9-12,39,57,24.70648464
10/24/2014,Manchester,,4N,9-12,40,52,22.53924915
10/24/2014,Manchester,,4N,9-12,41,55,23.83959045
10/24/2014,Manchester,,4N,9-12,42,93,40.31058021
10/24/2014,Manchester,,4N,9-12,43,46,19.93856655
10/24/2014,Manchester,,4N,9-12,44,79,34.24232082
10/24/2014,Manchester,,4N,13-16,1,73,31.60568182
10/24/2014,Manchester,,4N,13-16,2,50,21.64772727
10/24/2014,Manchester,,4N,13-16,3,46,19.91590909
10/24/2014,Manchester,,4N,13-16,4,40,17.31818182
10/24/2014,Manchester,,4N,13-16,5,56,24.24545455
10/24/2014,Manchester,,4N,13-16,6,48,20.78181818
10/24/2014,Manchester,,4N,13-16,7,53,22.94659091
10/24/2014,Manchester,,4N,13-16,8,61,26.41022727
10/24/2014,Manchester,,4N,13-16,9,49,21.21477273
10/24/2014,Manchester,,4N,13-16,10,52,22.51363636
10/24/2014,Manchester,,4N,13-16,11,50,21.64772727
10/24/2014,Manchester,,4N,13-16,12,91,39.39886364
10/24/2014,Manchester,,4N,13-16,13,52,22.51363636
10/24/2014,Manchester,,4N,13-16,14,45,19.48295455
10/24/2014,Manchester,,4N,13-16,15,65,28.14204546
10/24/2014,Manchester,,4N,13-16,16,61,26.41022727
10/24/2014,Manchester,,4N,13-16,17,62,26.84318182
10/24/2014,Manchester,,4N,13-16,18,61,26.41022727
10/24/2014,Manchester,,4N,13-16,19,73,31.60568182
10/24/2014,Manchester,,4N,13-16,20,49,21.21477273
10/24/2014,Manchester,,4N,13-16,21,42,18.18409091
10/24/2014,Manchester,,4N,13-16,22,62,26.84318182
10/24/2014,Manchester,,4N,13-16,23,90,38.96590909
10/24/2014,Manchester,,4N,13-16,24,60,25.97727273
10/24/2014,Manchester,,4N,13-16,25,84,36.36818182
10/24/2014,Manchester,,4N,13-16,26,56,24.24545455
10/24/2014,Manchester,,4N,13-16,27,83,35.93522727
10/24/2014,Manchester,,4N,13-16,28,65,28.14204546
10/24/2014,Manchester,,4N,13-16,29,45,19.48295455
10/24/2014,Manchester,,4N,13-16,30,45,19.48295455
10/24/2014,Manchester,,4N,13-16,31,52,22.51363636
10/24/2014,Manchester,,4N,13-16,32,56,24.24545455
10/24/2014,Manchester,,4N,13-16,33,52,22.51363636
10/24/2014,Manchester,,4N,13-16,34,52,22.51363636
10/24/2014,Manchester,,4N,13-16,35,45,19.48295455
10/24/2014,Manchester,,4N,13-16,36,49,21.21477273
10/24/2014,Manchester,,4N,13-16,37,54,23.37954546
10/24/2014,Manchester,,4N,13-16,38,58,25.11136364
10/24/2014,Manchester,,4N,13-16,39,51,22.08068182
10/24/2014,Manchester,,4N,13-16,40,58,25.11136364
10/24/2014,Manchester,,4N,13-16,41,55,23.8125
10/24/2014,Manchester,,4N,13-16,42,55,23.8125
10/24/2014,Manchester,,4N,13-16,43,78,33.77045455
10/24/2014,Manchester,,4N,13-16,44,60,25.97727273
10/24/2014,Manchester,,4N,13-16,45,64,27.70909091
10/24/2014,Manchester,,4N,13-16,46,62,26.84318182
10/24/2014,Manchester,,4N,13-16,47,88,38.1
10/24/2014,Manchester,,4N,13-16,48,34,14.72045455
10/24/2014,Manchester,,4N,13-16,49,56,24.24545455
10/24/2014,Manchester,,4N,13-16,50,68,29.44090909
10/24/2014,Manchester,,4N,13-16,51,50,21.64772727
10/24/2014,Manchester,,4N,13-16,52,69,29.87386364
10/24/2014,Manchester,,4N,13-16,53,88,38.1
10/24/2014,Manchester,,4N,13-16,54,46,19.91590909
10/24/2014,Manchester,,4N,13-16,55,57,24.67840909
10/24/2014,Manchester,,4N,13-16,56,51,22.08068182
10/24/2014,Manchester,,4N,13-16,57,51,22.08068182
10/24/2014,Manchester,,4N,13-16,58,57,24.67840909
10/24/2014,Manchester,,4N,13-16,59,60,25.97727273
10/24/2014,Manchester,,4N,13-16,60,67,29.00795455
10/24/2014,Manchester,,4N,13-16,61,58,25.11136364
10/24/2014,Manchester,,4N,13-16,62,60,25.97727273
10/24/2014,Manchester,,4N,13-16,63,36,15.58636364
10/24/2014,Manchester,,4N,13-16,64,88,38.1
10/24/2014,Manchester,,4N,13-16,65,53,22.94659091
10/24/2014,Manchester,,4H,1-4,1,49,21.75874126
10/24/2014,Manchester,,4H,1-4,2,80,35.52447552
10/24/2014,Manchester,,4H,1-4,3,71,31.52797203
10/24/2014,Manchester,,4H,1-4,4,45,19.98251748
10/24/2014,Manchester,,4H,1-4,5,35,15.54195804
10/24/2014,Manchester,,4H,1-4,6,27,11.98951049
10/24/2014,Manchester,,4H,1-4,7,53,23.53496503
10/24/2014,Manchester,,4H,1-4,8,45,19.98251748
10/24/2014,Manchester,,4H,1-4,9,49,21.75874126
10/24/2014,Manchester,,4H,1-4,10,40,17.76223776
10/24/2014,Manchester,,4H,1-4,11,45,19.98251748
10/24/2014,Manchester,,4H,1-4,12,38,16.87412587
10/24/2014,Manchester,,4H,1-4,13,24,10.65734266
10/24/2014,Manchester,,4H,1-4,14,82,36.41258741
10/24/2014,Manchester,,4H,1-4,15,35,15.54195804
10/24/2014,Manchester,,4H,1-4,16,31,13.76573427
10/24/2014,Manchester,,4H,1-4,17,42,18.65034965
10/24/2014,Manchester,,4H,1-4,18,53,23.53496503
10/24/2014,Manchester,,4H,1-4,19,67,29.75174825
10/24/2014,Manchester,,4H,1-4,20,34,15.0979021
10/24/2014,Manchester,,4H,1-4,21,37,16.43006993
10/24/2014,Manchester,,4H,1-4,22,57,25.31118881
10/24/2014,Manchester,,4H,1-4,23,43,19.09440559
10/24/2014,Manchester,,4H,1-4,24,38,16.87412587
10/24/2014,Manchester,,4H,1-4,25,84,37.3006993
10/24/2014,Manchester,,4H,1-4,26,23,10.21328671
10/24/2014,Manchester,,4H,1-4,27,53,23.53496503
10/24/2014,Manchester,,4H,1-4,28,57,25.31118881
10/24/2014,Manchester,,4H,1-4,29,45,19.98251748
10/24/2014,Manchester,,4H,1-4,30,46,20.42657343
10/24/2014,Manchester,,4H,1-4,31,69,30.63986014
10/24/2014,Manchester,,4H,1-4,32,47,20.87062937
10/24/2014,Manchester,,4H,1-4,33,39,17.31818182
10/24/2014,Manchester,,4H,1-4,34,35,15.54195804
10/24/2014,Manchester,,4H,1-4,35,39,17.31818182
10/24/2014,Manchester,,4H,1-4,36,36,15.98601399
10/24/2014,Manchester,,4H,1-4,37,51,22.64685315
10/24/2014,Manchester,,4H,1-4,38,51,22.64685315
10/24/2014,Manchester,,4H,1-4,39,57,25.31118881
10/24/2014,Manchester,,4H,1-4,40,46,20.42657343
10/24/2014,Manchester,,4H,1-4,41,69,30.63986014
10/24/2014,Manchester,,4H,1-4,42,58,25.75524475
10/24/2014,Manchester,,4H,1-4,43,39,17.31818182
10/24/2014,Manchester,,4H,1-4,44,73,32.41608392
10/24/2014,Manchester,,4H,1-4,45,68,30.19580419
10/24/2014,Manchester,,4H,1-4,46,45,19.98251748
10/24/2014,Manchester,,4H,1-4,47,53,23.53496503
10/24/2014,Manchester,,4H,1-4,48,41,18.20629371
10/24/2014,Manchester,,4H,1-4,49,51,22.64685315
10/24/2014,Manchester,,4H,1-4,50,31,13.76573427
10/24/2014,Manchester,,4H,1-4,51,37,16.43006993
10/24/2014,Manchester,,4H,1-4,52,68,30.19580419
10/24/2014,Manchester,,4H,1-4,53,45,19.98251748
10/24/2014,Manchester,,4H,1-4,54,48,21.31468531
10/24/2014,Manchester,,4H,1-4,55,54,23.97902098
10/24/2014,Manchester,,4H,1-4,56,54,23.97902098
10/24/2014,Manchester,,4H,1-4,57,30,13.32167832
10/24/2014,Manchester,,4H,1-4,58,60,26.64335664
10/24/2014,Manchester,,4H,1-4,59,45,19.98251748
10/24/2014,Manchester,,4H,1-4,60,48,21.31468531
10/24/2014,Manchester,,4H,1-4,61,70,31.08391608
10/24/2014,Manchester,,4H,1-4,62,50,22.2027972
10/24/2014,Manchester,,4H,1-4,63,57,25.31118881
10/24/2014,Manchester,,4H,1-4,64,45,19.98251748
10/24/2014,Manchester,,4H,1-4,65,56,24.86713287
10/24/2014,Manchester,,4H,1-4,66,37,16.43006993
10/24/2014,Manchester,,4H,1-4,67,55,24.42307692
10/24/2014,Manchester,,4H,1-4,68,47,20.87062937
10/24/2014,Manchester,,4H,1-4,69,47,20.87062937
10/24/2014,Manchester,,4H,1-4,70,51,22.64685315
10/24/2014,Manchester,,4H,1-4,71,60,26.64335664
10/24/2014,Manchester,,4H,1-4,72,54,23.97902098
10/24/2014,Manchester,,4H,5-8,1,38,15.90989011
10/24/2014,Manchester,,4H,5-8,2,62,25.95824175
10/24/2014,Manchester,,4H,5-8,3,34,14.23516483
10/24/2014,Manchester,,4H,5-8,4,18,7.536263735
10/24/2014,Manchester,,4H,5-8,5,51,21.35274725
10/24/2014,Manchester,,4H,5-8,6,47,19.67802197
10/24/2014,Manchester,,4H,5-8,7,60,25.12087912
10/24/2014,Manchester,,4H,5-8,8,86,36.0065934
10/24/2014,Manchester,,4H,5-8,9,42,17.58461538
10/24/2014,Manchester,,4H,5-8,10,53,22.19010989
10/24/2014,Manchester,,4H,5-8,11,56,23.44615384
10/24/2014,Manchester,,4H,5-8,12,49,20.51538461
10/24/2014,Manchester,,4H,5-8,13,44,18.42197802
10/24/2014,Manchester,,4H,5-8,14,39,16.32857143
10/24/2014,Manchester,,4H,5-8,15,51,21.35274725
10/24/2014,Manchester,,4H,5-8,16,54,22.6087912
10/24/2014,Manchester,,4H,5-8,17,29,12.14175824
10/24/2014,Manchester,,4H,5-8,18,35,14.65384615
10/24/2014,Manchester,,4H,5-8,19,54,22.6087912
10/24/2014,Manchester,,4H,5-8,20,54,22.6087912
10/24/2014,Manchester,,4H,5-8,21,45,18.84065934
10/24/2014,Manchester,,4H,5-8,22,52,21.77142857
10/24/2014,Manchester,,4H,5-8,23,57,23.86483516
10/24/2014,Manchester,,4H,5-8,24,42,17.58461538
10/24/2014,Manchester,,4H,5-8,25,84,35.16923076
10/24/2014,Manchester,,4H,5-8,26,62,25.95824175
10/24/2014,Manchester,,4H,5-8,27,44,18.42197802
10/24/2014,Manchester,,4H,5-8,28,53,22.19010989
10/24/2014,Manchester,,4H,5-8,29,79,33.07582417
10/24/2014,Manchester,,4H,5-8,30,56,23.44615384
10/24/2014,Manchester,,4H,5-8,31,56,23.44615384
10/24/2014,Manchester,,4H,5-8,32,43,18.0032967
10/24/2014,Manchester,,4H,5-8,33,60,25.12087912
10/24/2014,Manchester,,4H,5-8,34,59,24.7021978
10/24/2014,Manchester,,4H,5-8,35,53,22.19010989
10/24/2014,Manchester,,4H,5-8,36,55,23.02747252
10/24/2014,Manchester,,4H,5-8,37,41,17.16593406
10/24/2014,Manchester,,4H,5-8,38,59,24.7021978
10/24/2014,Manchester,,4H,5-8,39,42,17.58461538
10/24/2014,Manchester,,4H,5-8,40,54,22.6087912
10/24/2014,Manchester,,4H,5-8,41,38,15.90989011
10/24/2014,Manchester,,4H,5-8,42,61,25.53956043
10/24/2014,Manchester,,4H,5-8,43,76,31.81978021
10/24/2014,Manchester,,4H,5-8,44,47,19.67802197
10/24/2014,Manchester,,4H,5-8,45,55,23.02747252
10/24/2014,Manchester,,4H,5-8,46,53,22.19010989
10/24/2014,Manchester,,4H,5-8,47,57,23.86483516
10/24/2014,Manchester,,4H,5-8,48,59,24.7021978
10/24/2014,Manchester,,4H,5-8,49,49,20.51538461
10/24/2014,Manchester,,4H,5-8,50,51,21.35274725
10/24/2014,Manchester,,4H,5-8,51,39,16.32857143
10/24/2014,Manchester,,4H,5-8,52,55,23.02747252
10/24/2014,Manchester,,4H,5-8,53,58,24.28351648
10/24/2014,Manchester,,4H,5-8,54,71,29.72637362
10/24/2014,Manchester,,4H,5-8,55,63,26.37692307
10/24/2014,Manchester,,4H,5-8,56,43,18.0032967
10/24/2014,Manchester,,4H,5-8,57,39,16.32857143
10/24/2014,Manchester,,4H,5-8,58,54,22.6087912
10/24/2014,Manchester,,4H,5-8,59,70,29.3076923
10/24/2014,Manchester,,4H,5-8,60,59,24.7021978
10/24/2014,Manchester,,4H,5-8,61,68,28.47032967
10/24/2014,Manchester,,4H,5-8,62,52,21.77142857
10/24/2014,Manchester,,4H,5-8,63,60,25.12087912
10/24/2014,Manchester,,4H,5-8,64,55,23.02747252
10/24/2014,Manchester,,4H,9-12,1,51,24.22817955
10/24/2014,Manchester,,4H,9-12,2,47,22.32793017
10/24/2014,Manchester,,4H,9-12,3,54,25.65336658
10/24/2014,Manchester,,4H,9-12,4,49,23.27805486
10/24/2014,Manchester,,4H,9-12,5,41,19.47755611
10/24/2014,Manchester,,4H,9-12,6,47,22.32793017
10/24/2014,Manchester,,4H,9-12,7,45,21.37780548
10/24/2014,Manchester,,4H,9-12,8,42,19.95261845
10/24/2014,Manchester,,4H,9-12,9,38,18.05236907
10/24/2014,Manchester,,4H,9-12,10,34,16.1521197
10/24/2014,Manchester,,4H,9-12,11,48,22.80299251
10/24/2014,Manchester,,4H,9-12,12,32,15.20199501
10/24/2014,Manchester,,4H,9-12,13,53,25.17830424
10/24/2014,Manchester,,4H,9-12,14,55,26.12842892
10/24/2014,Manchester,,4H,9-12,15,37,17.57730673
10/24/2014,Manchester,,4H,9-12,16,38,18.05236907
10/24/2014,Manchester,,4H,9-12,17,34,16.1521197
10/24/2014,Manchester,,4H,9-12,18,52,24.70324189
10/24/2014,Manchester,,4H,9-12,19,39,18.52743142
10/24/2014,Manchester,,4H,9-12,20,40,19.00249376
10/24/2014,Manchester,,4H,9-12,21,48,22.80299251
10/24/2014,Manchester,,4H,9-12,22,42,19.95261845
10/24/2014,Manchester,,4H,9-12,23,43,20.42768079
10/24/2014,Manchester,,4H,9-12,24,46,21.85286783
10/24/2014,Manchester,,4H,9-12,25,71,33.72942643
10/24/2014,Manchester,,4H,9-12,26,44,20.90274314
10/24/2014,Manchester,,4H,9-12,27,37,17.57730673
10/24/2014,Manchester,,4H,9-12,28,40,19.00249376
10/24/2014,Manchester,,4H,9-12,29,41,19.47755611
10/24/2014,Manchester,,4H,9-12,30,43,20.42768079
10/24/2014,Manchester,,4H,9-12,31,51,24.22817955
10/24/2014,Manchester,,4H,9-12,32,30,14.25187032
10/24/2014,Manchester,,4H,9-12,33,39,18.52743142
10/24/2014,Manchester,,4H,9-12,34,45,21.37780548
10/24/2014,Manchester,,4H,9-12,35,50,23.7531172
10/24/2014,Manchester,,4H,9-12,36,41,19.47755611
10/24/2014,Manchester,,4H,9-12,37,41,19.47755611
10/24/2014,Manchester,,4H,9-12,38,51,24.22817955
10/24/2014,Manchester,,4H,9-12,39,63,29.92892768
10/24/2014,Manchester,,4H,9-12,40,41,19.47755611
10/24/2014,Manchester,,4H,9-12,41,49,23.27805486
10/24/2014,Manchester,,4H,9-12,42,39,18.52743142
10/24/2014,Manchester,,4H,9-12,43,33,15.67705735
10/24/2014,Manchester,,4H,9-12,44,43,20.42768079
10/24/2014,Manchester,,4H,9-12,45,33,15.67705735
10/24/2014,Manchester,,4H,13-16,1,62,25.62039045
10/24/2014,Manchester,,4H,13-16,2,62,25.62039045
10/24/2014,Manchester,,4H,13-16,3,48,19.83514099
10/24/2014,Manchester,,4H,13-16,4,38,15.70281995
10/24/2014,Manchester,,4H,13-16,5,29,11.98373102
10/24/2014,Manchester,,4H,13-16,6,49,20.2483731
10/24/2014,Manchester,,4H,13-16,7,54,22.31453362
10/24/2014,Manchester,,4H,13-16,8,70,28.92624728
10/24/2014,Manchester,,4H,13-16,9,49,20.2483731
10/24/2014,Manchester,,4H,13-16,10,45,18.59544468
10/24/2014,Manchester,,4H,13-16,11,54,22.31453362
10/24/2014,Manchester,,4H,13-16,12,38,15.70281995
10/24/2014,Manchester,,4H,13-16,13,48,19.83514099
10/24/2014,Manchester,,4H,13-16,14,57,23.55422993
10/24/2014,Manchester,,4H,13-16,15,44,18.18221258
10/24/2014,Manchester,,4H,13-16,16,51,21.07483731
10/24/2014,Manchester,,4H,13-16,17,44,18.18221258
10/24/2014,Manchester,,4H,13-16,18,59,24.38069414
10/24/2014,Manchester,,4H,13-16,19,49,20.2483731
10/24/2014,Manchester,,4H,13-16,20,42,17.35574837
10/24/2014,Manchester,,4H,13-16,21,44,18.18221258
10/24/2014,Manchester,,4H,13-16,22,41,16.94251627
10/24/2014,Manchester,,4H,13-16,23,54,22.31453362
10/24/2014,Manchester,,4H,13-16,24,64,26.44685466
10/24/2014,Manchester,,4H,13-16,25,36,14.87635575
10/24/2014,Manchester,,4H,13-16,26,58,23.96746203
10/24/2014,Manchester,,4H,13-16,27,50,20.6616052
10/24/2014,Manchester,,4H,13-16,28,50,20.6616052
10/24/2014,Manchester,,4H,13-16,29,31,12.81019523
10/24/2014,Manchester,,4H,13-16,30,53,21.90130151
10/24/2014,Manchester,,4H,13-16,31,46,19.00867679
10/24/2014,Manchester,,4H,13-16,32,32,13.22342733
10/24/2014,Manchester,,4H,13-16,33,79,32.64533622
10/24/2014,Manchester,,4H,13-16,34,49,20.2483731
10/24/2014,Manchester,,4H,13-16,35,46,19.00867679
10/24/2014,Manchester,,4H,13-16,36,48,19.83514099
10/24/2014,Manchester,,4H,13-16,37,47,19.42190889
10/24/2014,Manchester,,4H,13-16,38,42,17.35574837
10/24/2014,Manchester,,4H,13-16,39,43,17.76898047
10/24/2014,Manchester,,4H,13-16,40,46,19.00867679
10/24/2014,Manchester,,4H,13-16,41,55,22.72776572
10/24/2014,Manchester,,4H,13-16,42,55,22.72776572
10/24/2014,Manchester,,4H,13-16,43,63,26.03362255
10/24/2014,Manchester,,4H,13-16,44,48,19.83514099
10/24/2014,Manchester,,4H,13-16,45,61,25.20715835
10/24/2014,Manchester,,4H,13-16,46,56,23.14099783
10/24/2014,Manchester,,4H,13-16,47,45,18.59544468
10/24/2014,Manchester,,4H,13-16,48,58,23.96746203
10/24/2014,Manchester,,4H,13-16,49,44,18.18221258
10/24/2014,Manchester,,4H,13-16,50,48,19.83514099
10/24/2014,Manchester,,4H,13-16,51,83,34.29826464
10/24/2014,Manchester,,4H,13-16,52,66,27.27331887
10/24/2014,Manchester,,4H,13-16,53,46,19.00867679
10/24/2014,Manchester,,4H,13-16,54,46,19.00867679
10/24/2014,Manchester,,4H,13-16,55,51,21.07483731
10/24/2014,Manchester,,4H,13-16,56,61,25.20715835
10/24/2014,Manchester,,4H,13-16,57,37,15.28958785
10/24/2014,Manchester,,4H,13-16,58,58,23.96746203
10/24/2014,Manchester,,4H,13-16,59,58,23.96746203
10/24/2014,Manchester,,4H,13-16,60,52,21.48806941
10/24/2014,Manchester,,4H,13-16,61,39,16.11605206
10/24/2014,Manchester,,4H,13-16,62,44,18.18221258
10/24/2014,Manchester,,4S,1-4,1,70,29.9831366
10/24/2014,Manchester,,4S,1-4,2,69,29.55480607
10/24/2014,Manchester,,4S,1-4,3,59,25.27150085
10/24/2014,Manchester,,4S,1-4,4,54,23.12984823
10/24/2014,Manchester,,4S,1-4,5,57,24.4148398
10/24/2014,Manchester,,4S,1-4,6,42,17.98988196
10/24/2014,Manchester,,4S,1-4,7,57,24.4148398
10/24/2014,Manchester,,4S,1-4,8,81,34.69477235
10/24/2014,Manchester,,4S,1-4,9,51,21.84485666
10/24/2014,Manchester,,4S,1-4,10,57,24.4148398
10/24/2014,Manchester,,4S,1-4,11,61,26.12816189
10/24/2014,Manchester,,4S,1-4,12,53,22.70151771
10/24/2014,Manchester,,4S,1-4,13,58,24.84317032
10/24/2014,Manchester,,4S,1-4,14,51,21.84485666
10/24/2014,Manchester,,4S,1-4,15,70,29.9831366
10/24/2014,Manchester,,4S,1-4,16,58,24.84317032
10/24/2014,Manchester,,4S,1-4,17,53,22.70151771
10/24/2014,Manchester,,4S,1-4,18,49,20.98819562
10/24/2014,Manchester,,4S,1-4,19,54,23.12984823
10/24/2014,Manchester,,4S,1-4,20,61,26.12816189
10/24/2014,Manchester,,4S,1-4,21,47,20.13153457
10/24/2014,Manchester,,4S,1-4,22,59,25.27150085
10/24/2014,Manchester,,4S,1-4,23,53,22.70151771
10/24/2014,Manchester,,4S,1-4,24,53,22.70151771
10/24/2014,Manchester,,4S,1-4,25,59,25.27150085
10/24/2014,Manchester,,4S,1-4,26,65,27.84148398
10/24/2014,Manchester,,4S,1-4,27,52,22.27318719
10/24/2014,Manchester,,4S,1-4,28,85,36.40809444
10/24/2014,Manchester,,4S,1-4,29,69,29.55480607
10/24/2014,Manchester,,4S,1-4,30,60,25.69983137
10/24/2014,Manchester,,4S,1-4,31,62,26.55649241
10/24/2014,Manchester,,4S,1-4,32,45,19.27487353
10/24/2014,Manchester,,4S,1-4,33,44,18.846543
10/24/2014,Manchester,,4S,1-4,34,57,24.4148398
10/24/2014,Manchester,,4S,1-4,35,54,23.12984823
10/24/2014,Manchester,,4S,1-4,36,43,18.41821248
10/24/2014,Manchester,,4S,1-4,37,59,25.27150085
10/24/2014,Manchester,,4S,1-4,38,70,29.9831366
10/24/2014,Manchester,,4S,1-4,39,54,23.12984823
10/24/2014,Manchester,,4S,1-4,40,56,23.98650928
10/24/2014,Manchester,,4S,1-4,41,53,22.70151771
10/24/2014,Manchester,,4S,1-4,42,47,20.13153457
10/24/2014,Manchester,,4S,1-4,43,55,23.55817876
10/24/2014,Manchester,,4S,1-4,44,52,22.27318719
10/24/2014,Manchester,,4S,1-4,45,65,27.84148398
10/24/2014,Manchester,,4S,1-4,46,60,25.69983137
10/24/2014,Manchester,,4S,1-4,47,46,19.70320405
10/24/2014,Manchester,,4S,1-4,48,51,21.84485666
10/24/2014,Manchester,,4S,1-4,49,49,20.98819562
10/24/2014,Manchester,,4S,1-4,50,48,20.5598651
10/24/2014,Manchester,,4S,1-4,51,85,36.40809444
10/24/2014,Manchester,,4S,1-4,52,45,19.27487353
10/24/2014,Manchester,,4S,1-4,53,70,29.9831366
10/24/2014,Manchester,,4S,1-4,54,61,26.12816189
10/24/2014,Manchester,,4S,1-4,55,59,25.27150085
10/24/2014,Manchester,,4S,1-4,56,49,20.98819562
10/24/2014,Manchester,,4S,1-4,57,48,20.5598651
10/24/2014,Manchester,,4S,1-4,58,61,26.12816189
10/24/2014,Manchester,,4S,1-4,59,94,40.26306914
10/24/2014,Manchester,,4S,1-4,60,58,24.84317032
10/24/2014,Manchester,,4S,5-8,1,65,26.17864693
